,away_assist_percentage,away_assists,away_block_percentage,away_blocks,away_defensive_rating,away_defensive_rebound_percentage,away_defensive_rebounds,away_effective_field_goal_percentage,away_field_goal_attempts,away_field_goal_percentage,away_field_goals,away_free_throw_attempt_rate,away_free_throw_attempts,away_free_throw_percentage,away_free_throws,away_losses,away_minutes_played,away_offensive_rating,away_offensive_rebound_percentage,away_offensive_rebounds,away_personal_fouls,away_points,away_steal_percentage,away_steals,away_three_point_attempt_rate,away_three_point_field_goal_attempts,away_three_point_field_goal_percentage,away_three_point_field_goals,away_total_rebound_percentage,away_total_rebounds,away_true_shooting_percentage,away_turnover_percentage,away_turnovers,away_two_point_field_goal_attempts,away_two_point_field_goal_percentage,away_two_point_field_goals,away_wins,home_assist_percentage,home_assists,home_block_percentage,home_blocks,home_defensive_rating,home_defensive_rebound_percentage,home_defensive_rebounds,home_effective_field_goal_percentage,home_field_goal_attempts,home_field_goal_percentage,home_field_goals,home_free_throw_attempt_rate,home_free_throw_attempts,home_free_throws,home_losses,home_minutes_played,home_offensive_rating,home_offensive_rebound_percentage,home_offensive_rebounds,home_personal_fouls,home_points,home_steal_percentage,home_steals,home_three_point_attempt_rate,home_three_point_field_goal_attempts,home_three_point_field_goals,home_total_rebound_percentage,home_total_rebounds,home_true_shooting_percentage,home_turnover_percentage,home_turnovers,home_two_point_field_goal_attempts,home_two_point_field_goal_percentage,home_two_point_field_goals,home_wins,pace,winner,winning_abbr
201802100ORL,59.72,22.6,7.5,4.4,104.04,81.88,35,0.4984,83.8,0.4548,38,0.2634,22,0.7826,17.2,24.6,240,107.22,28.12,12.6,18.2,100.4,7.18,6.8,0.2958,24.8,0.2992,7.2,54.3,47.6,0.5388,13.3,14.4,59,0.522,30.8,28,60.54,22.6,8.52,5,107.22,71.88,31.8,0.4924,83.2,0.449,37.2,0.2472,20.2,15.8,0,240,104.04,18.12,8,17.6,97.4,7.48,7,0.3002,25,7.2,45.7,39.8,0.5306,11.84,12.4,58.2,0.5168,30,0,93.78,Away,MIL
201802230TOR,57.6,23,8.24,4.8,103.54,82.06,37,0.526,84.8,0.4752,40.2,0.2646,22.4,0.801,18,25,245,111.34,27.9,12.2,18.8,107,7.04,6.8,0.2854,24.2,0.3578,8.6,55.42,49.2,0.5658,13.6,15,60.6,0.523,31.6,29.2,58.38,17.6,8.52,3.6,111.34,72.1,25.6,0.4814,69,0.4556,29.6,0.2538,16.6,12.8,0,197,103.54,17.94,7.2,14.6,99.6,7.1,5.4,0.327,22,6.2,44.58,32.8,0.5236,11.36,9.8,47,0.5316,23.4,0,94.16,Away,MIL
201802250MIL,52.88,22.6,8.68,5.4,105.46,80.18,37,0.544,88.4,0.4898,43.2,0.2526,21.8,0.8052,17.6,24.2,250,114.06,25.48,10.8,19.4,113.6,6.98,7,0.2852,25.2,0.3844,9.6,53.8,47.8,0.5812,12.8,14.4,63.2,0.5326,33.6,31.2,57.02,14.4,6.8,2.2,114.06,74.52,19.6,0.4844,55.4,0.4688,23.8,0.2458,11.4,9,0,154,105.46,19.84,6.6,10.8,105.4,6.76,3.6,0.3158,17.4,5,46.2,26.2,0.5296,11.26,7.8,38,0.5174,18.8,0,95.74,Away,NOP
201802270MIL,58.12,24.8,8.74,5.2,106.2,80.4,35.2,0.5338,89.8,0.4814,43.2,0.2508,22,0.7886,17.4,24.6,250,112.1,22.7,9.8,20.6,113.2,8.2,8.2,0.2836,25.4,0.3702,9.4,51.8,45,0.57,12.3,14,64.4,0.526,33.8,32.6,54.92,13.4,9.12,3.8,112.1,77.3,21,0.496,52.8,0.4776,23.4,0.2874,14.2,11.6,0,154,106.2,19.62,6,11,107.4,7.72,4.6,0.319,16.8,5.2,48.2,27,0.5482,12.58,9.2,36,0.5236,18.2,0,96.96,Away,WAS
201803040MIL,59.02,25.4,9.42,5.8,112.32,77.56,33.4,0.5652,87.4,0.5026,43.6,0.2478,21,0.7966,16.8,20,250,113.74,23.34,9.4,22,114.6,6.78,6.8,0.3002,25.8,0.4086,10.6,51.38,42.8,0.5982,14.62,16.4,61.6,0.5414,33,26.6,55.58,14.8,8.88,3.4,113.74,76.66,18.2,0.5166,54,0.4934,25.4,0.3,15.6,12.4,0,154,112.32,22.46,7,12,113.2,9.78,6.6,0.3158,16.8,6.2,48.62,25.2,0.568,11.76,8.4,37.2,0.5294,19.2,0,96.78,Home,MIL
201803090MIL,56.22,24.6,9.74,6,114.32,78.7,32.4,0.5524,90.6,0.4938,44.4,0.2276,19.8,0.7938,15.8,23.6,250,112.62,23.92,10,24,114.8,6.48,6.6,0.2964,26.4,0.3866,10.2,51,42.4,0.5836,14.2,16.2,64.2,0.5364,34.2,25.2,57.28,16,9.54,4,112.62,76.08,19.2,0.541,52,0.5166,26.2,0.3442,18.2,14,0,154,114.32,21.32,6.2,12.4,116.4,9.9,6.8,0.293,14.4,6.2,49,25.4,0.5908,12.18,8.8,37.6,0.54,20,0,97.88,Home,MIL
201803140ORL,57.88,26,10.54,6.4,116.38,76.16,30.4,0.5526,92.2,0.4982,45.6,0.192,16.8,0.7734,13,25,245,112.36,22.42,9.2,23.2,113.8,7.68,7.8,0.2876,26,0.37,9.6,48.76,39.6,0.577,13.12,14.8,66.2,0.548,36,25.8,60.68,21.8,8.12,4.8,112.36,77.58,25,0.5572,68,0.5036,34.2,0.3392,22.4,17.6,0,197,116.38,23.86,8,15.6,117.8,10.54,8.8,0.2956,20.4,9.4,51.24,33,0.6032,13.04,12.2,47.6,0.5048,24.8,0,99.24,Home,ORL
201803250MIL,57.06,24.8,9.24,5.4,117.92,75.62,29.2,0.5414,89.2,0.492,43.6,0.2114,18.2,0.7782,14.2,26,240,112.88,25.98,11,21.8,109.8,7.12,7,0.2686,23.4,0.3504,8.4,49.9,40.2,0.5702,12.9,14.2,65.8,0.5402,35.2,27.8,64,26.8,8.94,5.8,112.88,74.02,30.2,0.5664,83.6,0.5012,41.8,0.3206,26,20.2,0,240,117.92,24.38,9.6,18.8,114.8,10.06,9.8,0.3064,25.6,11,50.1,39.8,0.6048,12.82,14,58,0.5308,30.8,0,97.28,Home,MIL
201804050MIL,57.42,24.8,10.16,6.6,118.98,74.82,30.4,0.5726,86.6,0.506,43.4,0.2174,18,0.8042,14.6,31.6,240,114.94,24,10,21.6,112.2,5.86,5.8,0.3272,27.2,0.3778,10.8,49.9,40.4,0.6018,14.24,15.4,59.4,0.5594,32.6,25.8,62.82,27,7.42,4.4,114.94,76,29.6,0.5562,86.8,0.4984,43,0.3124,26.4,20.2,0,240,118.98,25.18,10.4,18.6,116.2,10.44,10.2,0.2818,24.4,10,50.1,40,0.593,11.18,12.4,62.4,0.5314,33,0,97.62,Away,BRK
201804070NYK,57.42,25.6,10.36,6.8,116.52,77.14,32.4,0.5488,91.2,0.4914,44.6,0.1912,17,0.817,14,39,240,116.88,25.3,11.2,19.4,113.2,6.32,6.2,0.301,26.6,0.3578,10,51.2,43.6,0.5782,11.14,12.2,64.6,0.5434,34.6,34.4,65.98,27.6,7.58,5,116.88,74.7,31.4,0.5426,86.8,0.4858,41.8,0.2892,24.2,19.6,0,240,116.52,22.86,9.8,17.2,113,8,7.8,0.2776,24,9.8,48.8,41.2,0.5824,10.46,11.4,62.8,0.515,32,0,96.88,Away,MIL
201804090MIL,61.32,25.6,9.78,6.6,112.26,75.86,34.4,0.5348,88,0.4784,42,0.2114,18.2,0.7898,14.4,42,240,111.12,22.66,10,17,108,6.68,6.6,0.3024,25.8,0.3494,9.6,50.26,44.4,0.5654,12.68,13.8,62.2,0.5292,32.4,34.4,65.18,27,6.54,4.2,111.12,77.34,33,0.515,90.4,0.4592,41.4,0.222,20,16.6,0,240,112.26,24.14,11,17.6,109.4,8.92,8.8,0.2854,25.6,10,49.74,44,0.5526,10.56,11.8,64.8,0.4874,31.4,0,97.5,Home,MIL
201804110PHI,61.8,24.4,9.34,6.6,112.52,73.92,35.4,0.5146,86.4,0.4606,39.6,0.2226,19,0.8148,15.4,43.2,240,106.44,22.38,10.2,16.4,103.6,5.48,5.4,0.309,26,0.322,9,49.5,45.6,0.55,14.18,15.6,60.4,0.5162,30.6,36,64.54,27.8,7.62,4.8,106.44,77.62,34.4,0.5066,94,0.457,43,0.1978,18.4,14.8,0.4,240,112.52,26.08,12.6,17.8,110.2,9.84,9.8,0.2758,26,9.4,50.5,47,0.5392,9.52,10.8,68,0.4964,33.6,15.2,97.92,Home,PHI
201710180SAS,62.2,23,5.9,4,113.3,72.1,31,0.482,85,0.435,37,0.271,23,0.739,17,1,240,104.8,22.4,11,16,99,7.4,7,0.224,19,0.421,8,45.7,42,0.52,12,13,66,0.439,29,0,53.7,22,16.7,11,104.8,77.6,38,0.506,89,0.461,41,0.213,19,17,0,240,113.3,27.9,12,18,107,8.5,8,0.236,21,8,54.3,50,0.55,10.2,11,68,0.485,33,0,94.5,Home,SAS
201710200MIN,62.2,23,9.75,6,109.25,73.85,31,0.5105,81,0.458,37,0.246,20,0.7815,15.5,1,240,103.4,19.75,9,18.5,98,8.95,8.5,0.255,20.5,0.415,8.5,46,40,0.547,15.2,16,60.5,0.474,28.5,0.5,50.45,19.5,10.15,6.5,103.4,80.25,36,0.497,85,0.4525,38.5,0.267,22.5,19,0,240,109.25,26.15,11,17.5,103.5,10.05,9.5,0.254,21.5,7.5,54,47,0.5455,12.1,13,63.5,0.4885,31,0,94.8,Home,MIN
201710220OKC,60.83333333,23.66666667,7,4.333333333,110.1,75.73333333,32.33333333,0.5263333333,82.66666667,0.472,39,0.253,21,0.7963333333,16.66666667,1,240,106.8333333,22.16666667,9.333333333,18,103.6666667,7.6,7.333333333,0.267,22,0.41,9,49.2,41.66666667,0.564,15.13333333,16.33333333,60.66666667,0.4963333333,30,1,52.46666667,21.66666667,10.03333333,6.333333333,106.8333333,77.83333333,33,0.51,88.66666667,0.4613333333,41,0.2336666667,20.33333333,16,0,240,110.1,24.26666667,10.33333333,19,106.6666667,9.666666667,9.333333333,0.277,24.66666667,8.666666667,50.8,43.33333333,0.5463333333,11.26666667,12.33333333,64,0.505,32.33333333,0,96.9,Away,MIN
201710270MIN,56.675,22.5,8.775,5.5,113.55,71.425,30.25,0.5315,83.5,0.479,40,0.2625,22,0.81725,18,1.5,240,110.3,23.85,9.75,20.75,106.75,7.775,7.5,0.28175,23.5,0.379,8.75,47.975,40,0.5725,14.5,15.75,60,0.523,31.25,1.25,53.05,22,10.55,6.5,110.3,76.15,31.5,0.51625,88,0.468,41.25,0.277,24,18.75,0,240,113.55,28.575,12,19.5,109.75,8.55,8.25,0.27175,24,8.5,52.025,43.5,0.5565,11.675,13,64,0.5115,32.75,0,96.7,Home,MIN
201711010NOP,55.1,22,8.16,5,110.22,73.14,31.4,0.5312,83.4,0.482,40.2,0.2678,22.4,0.7872,17.6,1.8,240,108.8,24.58,10,20.8,106.2,8.78,8.6,0.2784,23.2,0.3578,8.2,49.44,41.4,0.5692,15.26,16.8,60.2,0.5332,32,2,57.44,23,9.76,6,108.8,75.42,31,0.5082,87.2,0.4602,40.2,0.2716,23.4,18.6,0,240,110.22,26.86,11.4,20.4,107.4,9.4,9.2,0.2912,25.4,8.4,50.56,42.4,0.5504,12.72,14.2,61.8,0.5148,31.8,0,97.6,Away,MIN
201711050MIN,55.64,22.2,8,4.8,110.54,73,31.2,0.528,84.2,0.4782,40.2,0.2608,22,0.7442,16.4,2.6,240,107.12,23.94,9.8,22.4,105.2,8.94,8.8,0.2966,25,0.3378,8.4,48.82,41,0.5608,14.88,16.4,59.2,0.5372,31.8,3,57.22,22.6,7.74,4.6,107.12,76.06,31.8,0.5106,86,0.4596,39.6,0.3012,25.6,20.4,0,240,110.54,27,11.4,20.6,108.4,8.52,8.4,0.3018,26,8.8,51.18,43.2,0.5568,13.54,15.2,60,0.5128,30.8,0,98.2,Home,MIN
201711110PHO,51.4,20.8,6.62,4,112.4,73.88,30.6,0.5056,88,0.4632,40.6,0.2896,25.6,0.7394,19.2,3.4,240,108.08,27.08,12.2,22.4,107.8,9.16,9.2,0.281,24.6,0.296,7.4,49.66,42.8,0.5448,13,14.8,63.4,0.5276,33.2,4.2,56.92,23.4,9.66,6.2,108.08,72.92,32.8,0.5316,87,0.4778,41.6,0.2928,25.2,19.4,0,240,112.4,26.12,10.8,22.2,112,6.98,7,0.3078,26.8,9.4,50.34,43.6,0.5708,13.88,15.8,60.2,0.5344,32.2,0,99.78,Home,PHO
201711130UTA,51.68,20.2,8.6,4.8,111.22,74.26,30.6,0.5124,85,0.4674,39.4,0.3178,26.8,0.7466,20.4,4.2,240,108.88,25.26,11.2,21.6,106.6,10.12,10,0.2792,23.6,0.316,7.4,49.8,41.8,0.5554,13.04,14.4,61.4,0.5252,32,5.4,58.06,22.8,9.26,5.8,108.88,74.74,32,0.5292,84.6,0.47,39.8,0.2856,24.2,19.4,0,240,111.22,25.74,10.6,22.4,109,6.92,6.8,0.3384,28.6,10,50.2,42.6,0.5716,14.84,16.6,56,0.5314,29.8,0,98.08,Away,MIN
201711150MIN,54.96,20.4,6.94,3.8,109.18,77.44,32.2,0.4954,83.6,0.451,37.4,0.2976,24.8,0.744,18.6,4.8,240,104.7,25.52,11.6,19.4,100.6,9.38,9.2,0.2748,22.8,0.3172,7.2,51.4,43.8,0.5362,13.66,14.8,60.8,0.4992,30.2,6.8,60.94,23.6,8.3,5.2,104.7,74.48,32.6,0.5222,84.8,0.462,39.2,0.241,20.4,16.2,0,240,109.18,22.56,9.4,21.4,104.8,7.96,7.6,0.3286,27.8,10.2,48.6,42,0.5584,13.46,14.8,57,0.5122,29,0,96.1,Home,MIN
201711200CHO,52.22,19,7.84,4.4,113.42,75.8,30.6,0.4782,85,0.4344,36.6,0.2976,25.2,0.7798,19.8,5.6,240,104.54,23.94,11.4,19.4,100.2,8.42,8.2,0.2818,23.8,0.307,7.2,48.78,42,0.5256,11.8,12.6,61.2,0.4828,29.4,7.8,56.42,22.6,9.2,5.8,104.54,76.06,35,0.5388,85,0.475,40.4,0.2592,22,17.2,0,240,113.42,24.2,9.8,20.2,108.8,6.4,6,0.316,26.8,10.8,51.22,44.8,0.574,13.04,14.4,58.2,0.5116,29.6,0,95.86,Home,CHO
201711220MIN,51.42,19.8,8.08,4.6,114.46,77.26,32,0.4992,85.4,0.4522,38.4,0.2988,25.4,0.8022,20.4,6.6,240,108.12,23.68,10.8,20.8,105,7.56,7.4,0.3002,25.6,0.3076,7.8,50.5,42.8,0.5472,12.22,13.2,59.8,0.517,30.6,8.4,56.9,23,9,5.6,108.12,76.32,33,0.5364,85.8,0.4754,40.8,0.2904,25,19.2,0,240,114.46,22.74,9.4,19.8,111.2,7.32,7,0.311,26.6,10.4,49.5,42.4,0.5738,11.42,12.6,59.2,0.5166,30.4,0,97,Home,MIN
201711260MIN,54.84,21.6,7.02,4,117.66,72.82,31.6,0.5302,83.2,0.4722,39.2,0.254,20.8,0.7922,16.6,8.4,240,110.44,22.62,9.2,20.6,104.6,6.56,6.2,0.3198,26.8,0.3676,9.6,49.1,40.8,0.568,13.26,14,56.4,0.5264,29.6,8.4,57.56,23.6,8.06,4.6,110.44,77.38,31,0.5328,87.2,0.4738,41.4,0.2712,23.6,18.4,0,240,117.66,27.18,11.8,17.6,111.4,9.18,8.6,0.2958,25.6,10.2,50.9,42.8,0.57,10.1,11,61.6,0.5078,31.2,0,94.64,Home,MIN
201711280MIN,55.72,21.8,6.2,3.8,117.08,71.12,31.6,0.5106,85.6,0.4548,39,0.2134,18.4,0.7374,13.6,9.2,240,108.18,23.04,10,21.2,101.2,5.78,5.4,0.3308,28.4,0.339,9.6,47.3,41.6,0.5394,11.66,12.4,57.2,0.5152,29.4,9,60.54,24.4,6.86,4,108.18,76.96,33.6,0.5222,87.4,0.4682,41,0.278,24.2,18.2,0,240,117.08,28.88,12.8,16.4,109.6,8.16,7.6,0.2712,23.6,9.4,52.7,46.4,0.5572,9.2,10,63.8,0.4942,31.6,0,93.4,Away,WAS
201711290NOP,56.36,23.8,5.44,3.2,115.96,72.44,32,0.5454,86,0.4872,41.8,0.2224,19.2,0.743,14.4,9.8,240,113.66,23.66,9.4,20.4,108,6.98,6.6,0.3268,28.2,0.3588,10,49.06,41.4,0.5732,11.72,12.6,57.8,0.5516,31.8,9.8,60.54,24.4,6.08,3.6,113.66,76.34,31.6,0.5318,86.8,0.4714,41,0.2674,23.2,18,0,240,115.96,27.56,12.2,16.6,110.4,7.78,7.4,0.3132,27,10.4,50.94,43.8,0.5678,11.06,12,59.8,0.5092,30.6,0,95.04,Away,MIN
201712010OKC,62.68,26.4,5.28,3,116.54,70.2,30.4,0.575,83.2,0.5076,42.2,0.2198,18.2,0.7358,13.4,10.4,240,116.6,23.16,8.6,20.2,109,6.9,6.4,0.33,27.6,0.4144,11.2,48.26,39,0.5982,13.08,13.8,55.6,0.557,31,10.4,63.72,25.6,6.56,3.6,116.6,76.84,29.2,0.534,85.6,0.4764,40.8,0.2548,21.8,17.6,0,240,116.54,29.8,12.6,17.8,109,8.3,7.8,0.3178,27,9.8,51.74,41.8,0.5722,11.48,12.2,58.6,0.5288,31,0,93.38,Home,OKC
201712120MIN,66.5,27.2,4.78,2.8,112.94,68.98,32,0.5746,81,0.5066,41,0.2514,20.2,0.7774,16,8.4,245,115.26,23.08,8.6,17.6,109,7.22,6.8,0.3136,25.4,0.4342,11,48.22,40.6,0.6064,14.7,15.8,55.6,0.5384,30,8.8,61.36,21.6,8.04,3,115.26,76.92,23.8,0.519,69,0.5344,33.4,0.2014,15.4,12.6,0,197,112.94,31.02,10.6,14.8,106.6,9.12,6,0.3188,22.6,8.4,51.78,34.4,0.5494,11.78,10.8,46.4,0.5622,25,0,92.6,Away,PHI
201712140MIN,68.22,27,5.16,3,113.56,72.84,32.2,0.557,81.4,0.4882,39.6,0.2508,20.2,0.794,16.2,9.4,245,113.12,24.1,9.4,17.8,106.6,6.8,6.4,0.3282,26.8,0.419,11.2,49.9,41.6,0.5908,14.5,15.6,54.6,0.5182,28.4,9.2,64.16,22.6,9.68,3.8,113.12,75.9,24.2,0.5284,66.8,0.5412,32.8,0.2136,16,13.6,0,197,113.56,27.16,8.4,15.8,106.6,9.18,6,0.3248,22.6,8.6,50.1,32.6,0.562,11.76,10.6,44.2,0.569,24.2,0,92.18,Home,MIN
201712160MIN,68.78,26.8,4.58,2.8,115.08,74.18,33,0.5652,79.2,0.493,39,0.307,23.8,0.8536,20.4,11.8,245,114.38,27.74,10.2,18.8,109.8,6.48,6.2,0.3274,26,0.4392,11.4,52.98,43.2,0.6128,17.22,18.8,53.2,0.5152,27.6,9,59.24,21.4,12.66,5.2,114.38,72.26,21.2,0.5278,68.8,0.543,33.8,0.2312,18,15.2,0,197,115.08,25.82,7.8,16.2,110,11.4,8.2,0.311,22,8.4,47.02,29,0.5648,10.86,9.8,46.8,0.5692,25.4,0,94.06,Away,PHO
201712180MIN,67.32,26,6.4,4.2,116.3,72.98,32.8,0.5594,79.8,0.4866,38.8,0.272,21,0.8746,18,12.8,245,111.58,26.08,9.6,19.8,107.2,5.62,5.4,0.3278,26.2,0.4444,11.6,51.88,42.4,0.6028,17.32,18.8,53.6,0.5042,27.2,9.6,54.44,19.8,12.64,5.2,111.58,73.92,21.4,0.5182,70.2,0.5426,34.4,0.2512,20,16.6,0,197,116.3,27.02,8.4,15.6,111.2,10.96,7.8,0.2694,18.8,7,48.12,29.8,0.5578,9.62,8.6,51.4,0.5644,27.4,0,94.1,Home,MIN
201712230PHO,62.56,24.4,6.74,4.4,114.04,76.68,35.6,0.5482,81.4,0.484,39.4,0.2858,22.6,0.885,19.6,13.4,245,112.04,29.16,11,20,108.8,5.34,5.2,0.3026,24.6,0.4194,10.4,55.56,46.6,0.596,16.68,18.4,56.8,0.5062,29,11,52.78,19,11.12,4.6,112.04,70.84,21,0.51,71.6,0.5318,34.2,0.2514,20.4,15.4,0,197,114.04,23.32,7.6,15.2,110.2,10.48,7.4,0.278,20,7.6,44.44,28.6,0.5424,8.62,7.6,51.6,0.5472,26.6,0,95.08,Away,MIN
201801030BRK,52.12,20,7.88,4.6,115.14,79.4,31.6,0.5256,81.4,0.474,38.6,0.2808,22.2,0.8762,19,16.4,240,111.82,29.08,11,18.8,104.6,6.22,5.8,0.2652,21.6,0.353,8.4,54.5,42.6,0.5746,14.2,15.2,59.8,0.5002,30.2,15.8,56.04,23,9.38,5.2,111.82,70.92,26.8,0.546,85.2,0.4846,41,0.232,20,15.2,0,240,115.14,20.6,8.4,19.4,107.4,8.58,8,0.3076,25.8,10.2,45.5,35.2,0.5766,11.04,11.4,59.4,0.5234,30.8,0,93.44,Home,BRK
201801060MIN,50.9,19.2,8.88,5.4,113,78.08,32.4,0.5192,79.6,0.4758,38,0.325,25.4,0.8954,22.2,16.4,240,111.04,25.98,9.4,18.4,105,6.38,6,0.2638,20.8,0.3096,6.8,53.06,41.8,0.5792,14.4,15.4,58.8,0.529,31.2,17.8,55.26,22.4,8.08,4.4,111.04,74.02,27.4,0.5294,86.8,0.4702,40.6,0.2298,20.2,15.6,0,240,113,21.92,9.4,19.6,106.8,8,7.6,0.2964,25.2,10,46.94,36.8,0.5624,10.9,11.4,61.6,0.5026,30.6,0,94.5,Home,MIN
201801100MIN,45.68,17.4,8.66,5.2,112.86,76.92,30.8,0.4998,81.2,0.4642,37.8,0.2878,23.2,0.8682,19.6,16.2,240,107.1,22.88,8.8,18.6,101,7.44,7,0.2598,21,0.266,5.8,50.06,39.6,0.5528,13.56,14.4,60.2,0.532,32,20.2,56.04,22.6,6.56,3.8,107.1,77.12,30,0.542,83.8,0.4836,40.4,0.2468,20.8,16,0,240,112.86,23.08,9.6,20.2,106.4,7.4,7,0.2896,23.8,9.6,49.94,39.6,0.5752,12.46,13,60,0.518,30.8,0,94.26,Home,MIN
201801120MIN,45.5,17.2,8.2,4.8,115.2,74.48,29.6,0.5012,81,0.463,37.6,0.2974,24,0.8016,19.8,18,240,107.5,22.88,9.2,18.2,101.2,7.46,7,0.2604,21,0.2826,6.2,48.06,38.8,0.5528,13.36,14.2,60,0.5238,31.4,20.8,60.46,25.4,7.26,4.2,107.5,77.12,31.2,0.5556,84.6,0.4944,41.8,0.2342,19.8,14.6,0,240,115.2,25.52,10.6,19.8,108.4,8.7,8.2,0.3046,25.4,10.2,51.94,41.8,0.583,12.74,13.4,59.2,0.5356,31.6,0,94.1,Home,MIN
201801140MIN,46.66,17.4,6.96,4.2,118.42,74.88,28.8,0.5066,80,0.4618,37,0.2714,21.6,0.794,17.6,19.6,240,105.3,20.48,8.2,19.4,98.8,7.48,7,0.2856,22.8,0.2956,7.2,46.74,37,0.5532,14.12,14.8,57.2,0.5218,29.8,21.2,58.22,24.8,7.2,4,105.3,79.52,32,0.566,83.4,0.509,42.4,0.261,21.6,17,0,240,118.42,25.12,10.2,18.8,111.2,10.18,9.6,0.2778,22.8,9.4,53.26,42.2,0.6002,12.44,13,60.6,0.5462,33,0,93.86,Home,MIN
201801160ORL,49.94,19.2,8.12,5.2,119.72,70.32,29,0.5102,83.6,0.4596,38.4,0.2168,17.6,0.814,14.6,20,240,105.56,21.74,9,21.2,99.8,7.62,7.2,0.2906,23.8,0.365,8.4,46,38,0.5488,13.82,14.6,59.8,0.5082,30,22.2,58.32,25.2,8.78,5.4,105.56,78.26,32.4,0.545,87,0.495,43,0.2726,23.2,18.4,0,240,119.72,29.68,12.4,17.2,113.2,10.36,9.8,0.2632,23,8.8,54,44.8,0.5824,11.28,12.4,64,0.535,34.2,0,94.56,Home,ORL
201801200MIN,49.62,19.8,8.62,5.4,119.8,69.08,28.2,0.5262,84.6,0.469,39.6,0.1956,16.2,0.8092,13.2,19,240,108.16,22.64,9.2,23.4,102,8.06,7.6,0.2958,24.6,0.3964,9.6,45.92,37.4,0.5584,13.46,14.2,60,0.506,30,24.6,57.56,24.2,7.94,5,108.16,77.36,31.4,0.5396,85.2,0.491,41.8,0.3298,27.4,21,0,240,119.8,30.92,12.8,17.2,113,9.1,8.6,0.2628,22.6,8.4,54.08,44.2,0.5812,11.62,12.8,62.6,0.5332,33.4,0,94.34,Home,MIN
201801240POR,50.38,21.2,8.74,5.4,124.22,70.8,27.6,0.5528,85.4,0.4962,42.2,0.188,15.8,0.8228,13.2,18.8,240,114.02,20.88,8.2,21.8,107.2,7.66,7.2,0.2712,22.8,0.4234,9.6,45.8,35.8,0.5828,11.34,11.8,62.6,0.5262,32.6,26.4,56.94,24.6,6.42,4.2,114.02,79.12,30.8,0.5638,85.6,0.5032,43,0.3134,26.2,20.4,0,240,124.22,29.2,11.8,16,116.8,7.64,7.2,0.2884,24.8,10.4,54.2,42.6,0.6028,10.96,12,60.8,0.5364,32.6,0,94.06,Home,POR
201801270MIN,50.84,20.6,8.84,5.6,123.26,71.58,28.6,0.5336,85.2,0.4804,40.8,0.203,17,0.8494,14.4,20.6,240,112.14,20.88,8.6,22.2,105,7.04,6.6,0.2866,24,0.3834,9,46.02,37.2,0.568,11.14,11.6,61.2,0.526,31.8,26.2,53,22,7.76,4.8,112.14,79.12,32,0.5418,85.8,0.4876,41.6,0.334,28.2,23,0,240,123.26,28.42,11.8,16,115.4,7.04,6.6,0.2754,23.6,9.2,53.98,43.8,0.5906,9.74,10.6,62.2,0.523,32.4,0,93.64,Home,MIN
201801300TOR,51.1,21,8.62,5.4,122.3,70.74,28.6,0.5258,86.4,0.4804,41.4,0.2164,18.4,0.8096,14.6,20.8,240,113.64,21.78,9,20.6,105.2,6.66,6.2,0.2516,21.4,0.3788,7.8,46.14,37.6,0.5576,9.4,9.8,65,0.5236,33.6,28.2,57.6,23.4,7.74,5,113.64,78.22,31.8,0.533,86,0.4762,40.8,0.3156,26.8,22,0,240,122.3,29.26,12.2,16.2,113.2,5.18,4.8,0.2994,25.6,9.6,53.86,44,0.5816,9.26,10,60.4,0.5204,31.2,0,92.58,Home,TOR
201802030MIN,53.22,21.8,7.72,5.2,123.02,72.72,30,0.522,87,0.4758,41.2,0.2296,19.8,0.806,15.8,22.2,240,113.42,23.52,10.4,18.6,106.2,6.34,6,0.2844,24.8,0.3396,8,47.84,40.4,0.5566,10.26,11,62.2,0.5358,33.2,28,54.36,22.8,6.18,3.6,113.42,76.48,32.2,0.5434,87,0.4884,42.4,0.307,26.2,21,0,240,123.02,27.28,11.6,15.8,115.2,6.14,5.8,0.2748,23.6,9.4,52.16,43.8,0.5874,8.56,9.2,63.4,0.5248,33,0,93.7,Home,MIN
201802110MIN,49.52,20.6,6.36,4.2,121.72,75.42,30.2,0.5204,88,0.4772,41.8,0.2176,19,0.7662,14.4,27,240,112.38,26.02,11.8,17.2,105.6,7.36,7,0.2616,23.2,0.3468,7.6,49.74,42,0.5494,10.96,12,64.8,0.5294,34.2,25.2,58.98,24.4,6.56,4,112.38,73.98,32.2,0.5532,85.6,0.4946,42.2,0.2896,24.2,20.2,0,240,121.72,24.58,10.2,15.2,114.4,7.38,7,0.3,25.2,9.8,50.28,42.4,0.5978,9.64,10.2,60.4,0.5414,32.4,0,94.04,Home,MIN
201802260SAC,51.92,21,6.88,4.6,116.76,75.22,31.6,0.518,86.4,0.4726,40.6,0.26,21.8,0.786,17.4,28.4,240,113.22,28.4,12.4,17.2,106.4,8.22,7.8,0.2658,23.2,0.3594,7.8,51.94,44,0.5562,12.08,13.2,63.2,0.5212,32.8,26.6,59.32,24,7.26,4.4,113.22,71.6,30.6,0.5276,86,0.48,41.2,0.2694,22.6,19.4,0,240,116.76,24.78,10.6,16.6,109.8,7.6,7.2,0.2768,23.4,8,48.08,41.2,0.5744,10.36,11,62.6,0.5348,33.2,0,94.06,Away,MIN
