,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,outcome,game_id
73,61.4,28.0,8.52,5.4,114.82000000000001,81.46000000000001,37.4,0.542,94.4,0.48460000000000003,45.6,0.23920000000000002,22.6,14.8,0.8,240.0,115.2,24.640000000000004,12.0,18.8,116.8,6.3,6.4,0.3074,29.0,10.8,53.419999999999995,49.4,0.5614,9.6,11.2,65.4,0.5326000000000001,34.8,30.4,56.36,23.8,4.7,2.8,109.28,83.16,39.4,0.5227999999999999,95.8,0.4438,42.2,0.23079999999999998,21.4,16.2,16.0,240.0,112.54,29.02,14.8,18.0,116.0,5.82,6.0,0.4444,43.0,15.4,55.06,54.2,0.5526000000000001,12.260000000000002,14.8,52.8,0.5086,26.8,16.2,0,201904130PHI
74,60.82000000000001,26.6,10.639999999999999,6.8,111.88,82.16,38.0,0.5248,92.0,0.4741999999999999,43.6,0.2592,23.4,16.2,0.8,240.0,111.97999999999999,22.1,10.0,18.8,112.8,5.9399999999999995,6.0,0.3024,27.8,9.4,52.660000000000004,48.0,0.5526,9.780000000000001,11.2,64.2,0.5332000000000001,34.2,30.4,54.52,23.0,3.7,2.2,106.82000000000001,79.54,38.6,0.5216000000000001,94.6,0.44719999999999993,42.0,0.21739999999999998,19.8,15.6,16.0,240.0,113.7,27.160000000000004,13.6,18.2,114.0,6.6,6.6,0.4098,39.4,14.4,52.96,52.2,0.5532,10.780000000000001,12.4,55.2,0.5036,27.6,16.4,0,201904150PHI
75,52.6,22.4,3.6400000000000006,2.2,111.8,76.53999999999999,33.8,0.5267999999999999,95.4,0.4474,42.4,0.233,21.4,17.4,16.2,240.0,116.42,28.279999999999994,14.2,19.2,117.6,6.58,6.6,0.4154000000000001,40.2,15.4,50.760000000000005,48.0,0.5626,10.620000000000001,12.4,55.2,0.49260000000000004,27.0,16.6,55.36,25.2,9.04,5.8,112.7,80.34,37.0,0.5326,92.6,0.49160000000000004,45.6,0.2868,26.2,18.6,0.4,240.0,118.16000000000001,28.940000000000005,12.2,18.2,117.4,6.779999999999999,6.8,0.27359999999999995,25.2,7.6,55.52,49.2,0.5634,9.48,11.0,67.4,0.5641999999999999,38.0,15.2,1,201904180BRK
76,48.339999999999996,19.8,4.24,2.6,111.28,73.12,33.6,0.49779999999999996,95.2,0.42960000000000004,40.6,0.2586,23.8,19.6,8.6,240.0,111.97999999999999,28.379999999999995,14.4,20.2,114.0,6.32,6.4,0.40379999999999994,39.0,13.2,49.61999999999999,48.0,0.5416,11.3,13.4,56.2,0.48980000000000007,27.4,8.8,56.06,25.4,9.24,5.8,114.05999999999999,78.08000000000001,36.0,0.5252000000000001,93.8,0.4828,45.4,0.3022,28.0,21.6,0.4,240.0,118.33999999999999,30.72,13.2,21.2,120.4,7.4,7.6,0.26959999999999995,25.2,8.0,54.92,49.2,0.5666,10.220000000000002,12.2,68.6,0.5442,37.4,15.2,1,201904200BRK
77,56.42,26.0,12.32,7.4,111.72,76.78,37.6,0.5474,91.8,0.5012000000000001,46.2,0.3174,29.0,22.0,0.4,240.0,121.21999999999998,32.0,13.4,22.2,123.0,6.460000000000001,6.6,0.27759999999999996,25.4,8.6,56.04,51.0,0.5875999999999999,10.98,13.0,66.4,0.5646,37.6,15.2,49.62,19.8,4.16,2.6,112.78,69.76,32.4,0.4878,95.6,0.41859999999999997,39.8,0.2774,25.6,21.0,1.2,240.0,110.13999999999999,25.46,13.6,22.8,114.0,6.58,6.8,0.4064,39.4,13.4,46.04,46.0,0.5351999999999999,11.02,13.2,56.2,0.47059999999999996,26.4,0.8,0,201904230PHI
0,59.2,29.0,14.0,8.0,124.7,81.8,27.0,0.587,98.0,0.5,49.0,0.347,34.0,25.0,0.0,240.0,128.4,35.7,15.0,28.0,140.0,7.3,8.0,0.51,50.0,17.0,56.0,42.0,0.62,12.4,16.0,48.0,0.667,32.0,0.0,59.1,26.0,4.9,3.0,118.1,66.7,36.0,0.546,87.0,0.506,44.0,0.299,26.0,21.0,0.0,240.0,116.1,13.9,5.0,20.0,116.0,4.0,4.0,0.241,21.0,7.0,45.6,41.0,0.589,10.1,11.0,66.0,0.561,37.0,0.0,0,201810220DAL
1,51.5,22.0,6.8,3.5,117.4,67.1,31.5,0.5700000000000001,83.5,0.5095000000000001,42.5,0.281,23.5,17.5,1.5,240.0,113.35,16.95,6.0,24.5,112.5,5.05,5.0,0.26449999999999996,22.0,10.0,45.45,37.5,0.6,13.850000000000001,15.0,61.5,0.526,32.5,0.0,60.56666666666667,25.333333333333332,12.833333333333334,7.0,108.86666666666666,77.53333333333335,32.666666666666664,0.5186666666666667,94.0,0.44366666666666665,41.666666666666664,0.21666666666666667,20.333333333333332,15.666666666666666,1.3333333333333333,240.0,112.8,25.766666666666666,12.666666666666666,19.333333333333332,113.0,5.633333333333333,5.666666666666667,0.38466666666666666,36.0,14.0,49.199999999999996,45.333333333333336,0.5493333333333333,10.966666666666667,12.666666666666666,58.0,0.47833333333333333,27.666666666666668,1.6666666666666667,1,201810240CHI
2,60.975,24.75,12.225,6.5,111.45,77.075,31.5,0.5125,91.75,0.4415,40.5,0.24775,22.5,18.25,1.75,240.0,113.875,23.875,11.5,19.5,112.25,5.550000000000001,5.5,0.3915,35.75,13.0,48.0,43.0,0.5527500000000001,9.675,11.0,56.0,0.49375,27.5,1.75,53.26666666666666,21.666666666666668,7.866666666666667,4.0,117.3,72.0,33.0,0.5616666666666666,81.33333333333333,0.5,40.666666666666664,0.33899999999999997,27.333333333333332,21.0,1.0,240.0,115.3,19.4,7.0,24.333333333333332,112.33333333333333,4.8,4.666666666666667,0.302,24.333333333333332,10.0,48.833333333333336,40.0,0.602,13.633333333333333,14.666666666666666,57.0,0.5379999999999999,30.666666666666668,0.0,0,201810260CHO
3,57.2,22.2,9.739999999999998,5.0,114.83999999999999,73.26,33.8,0.5439999999999999,82.4,0.47379999999999994,39.0,0.29379999999999995,24.0,18.4,2.2,240.0,110.02000000000001,18.6,7.4,22.0,108.0,6.659999999999999,6.6,0.3456,28.4,11.6,47.8,41.2,0.581,14.24,15.4,54.0,0.5046,27.4,0.6,64.66,29.6,11.200000000000001,5.6,106.33999999999999,78.5,34.6,0.5965999999999999,87.0,0.5246000000000001,45.8,0.2558,22.2,18.4,0.6,240.0,120.75999999999999,20.78,8.2,21.4,122.6,8.48,8.6,0.3792,33.0,12.6,51.4,42.8,0.6322,13.14,14.6,54.0,0.6138000000000001,33.2,2.6,1,201810290CHI
4,56.239999999999995,22.0,9.940000000000001,5.0,119.72,75.92,33.0,0.5444,83.8,0.4704,39.4,0.3064,25.6,18.4,2.2,240.0,110.51999999999998,20.34,8.8,21.8,109.6,7.0,7.0,0.3718,31.2,12.4,48.14,41.8,0.577,13.739999999999998,15.0,52.6,0.511,27.0,0.6,60.08,26.0,9.16,4.6,104.26000000000002,81.41999999999999,35.8,0.5232,91.0,0.476,43.4,0.28900000000000003,25.8,19.6,0.2,240.0,112.6,25.4,11.2,22.8,115.0,11.0,11.2,0.326,29.6,8.6,53.3,47.0,0.5624,11.98,14.0,61.4,0.5654,34.8,0.8,1,201810310CHI
5,61.3,19.0,9.84,4.6,117.63999999999999,75.62,28.2,0.5278,69.8,0.4478,32.0,0.29300000000000004,21.4,15.6,1.6,197.0,109.46000000000001,20.419999999999998,7.8,16.2,109.2,7.159999999999999,5.8,0.3882,27.2,10.2,47.76,36.0,0.5618000000000001,12.52,11.4,42.6,0.47000000000000003,21.8,0.6,57.379999999999995,24.6,10.379999999999999,5.8,107.44000000000001,71.85999999999999,29.4,0.553,85.2,0.5044000000000001,42.4,0.2088,17.4,12.0,1.8,240.0,111.54,18.92,7.6,20.0,105.2,9.780000000000001,9.2,0.25579999999999997,22.0,8.4,45.72,37.0,0.5716,11.940000000000001,12.6,63.2,0.5424,34.0,2.8,1,201811020CHI
6,65.66,21.4,10.22,5.0,116.96,74.86,27.4,0.5278,72.2,0.446,33.0,0.22220000000000004,16.2,11.6,1.6,197.0,107.92,20.56,8.2,15.4,107.8,6.720000000000001,5.4,0.38239999999999996,27.6,10.8,46.760000000000005,35.6,0.5536000000000001,12.500000000000002,11.4,44.6,0.45759999999999995,22.2,0.6,55.58,21.0,13.34,7.4,115.85999999999999,77.11999999999999,27.8,0.49119999999999997,90.6,0.41800000000000004,37.6,0.24220000000000003,21.8,15.2,1.4,240.0,106.8,24.54,12.6,23.8,103.6,8.2,8.0,0.4378,39.6,13.2,46.81999999999999,40.4,0.5189999999999999,10.74,12.0,51.0,0.4842000000000001,24.4,0.6,1,201811030CHI
7,49.68,20.2,6.88,3.8,113.7,75.2,31.6,0.517,87.6,0.4638,40.6,0.223,19.2,15.4,2.6,240.0,110.83999999999999,29.639999999999997,12.2,22.0,105.8,7.3,7.0,0.32900000000000007,28.8,9.2,52.220000000000006,43.8,0.5514,14.1,15.8,58.8,0.534,31.4,1.2,65.02000000000001,20.2,9.88,4.4,109.1,76.14,28.8,0.5094,69.4,0.4378,31.2,0.24640000000000004,17.2,13.6,0.8,197.0,104.35999999999999,19.22,7.4,15.8,104.2,8.4,7.0,0.36239999999999994,25.0,8.8,47.67999999999999,36.2,0.5478000000000001,13.8,12.6,44.4,0.46340000000000003,22.4,0.4,0,201811050NYK
8,60.82000000000001,24.8,7.3,4.6,117.35999999999999,78.75999999999999,34.6,0.53,85.8,0.4768,40.8,0.3356,28.8,21.6,4.0,240.0,108.08000000000001,22.22,10.0,24.4,112.4,6.5200000000000005,6.8,0.31999999999999995,27.6,9.2,50.68000000000001,44.6,0.5714,14.819999999999999,17.0,58.2,0.5446,31.6,4.0,58.120000000000005,18.2,9.42,5.0,112.94000000000001,72.9,27.4,0.5072,71.8,0.44159999999999994,32.6,0.271,20.0,15.4,1.6,207.0,106.04,19.9,8.0,16.0,108.0,7.24,6.0,0.346,24.4,8.0,46.0,35.4,0.5472,13.14,12.4,47.4,0.475,24.6,0.6,0,201811070NOP
9,56.739999999999995,16.8,10.419999999999998,5.8,104.94000000000001,72.5,28.8,0.4862,72.2,0.42299999999999993,31.0,0.23399999999999999,16.6,13.8,3.4,207.0,101.10000000000001,18.119999999999997,7.0,15.4,102.8,7.82,6.6,0.3362,23.6,7.6,45.64,35.8,0.5282,13.540000000000001,12.8,48.6,0.44559999999999994,23.4,1.2,53.44,20.0,4.6000000000000005,2.6,113.54,74.86000000000001,30.6,0.5004,84.6,0.4452,37.6,0.23759999999999998,20.4,16.8,3.4,240.0,104.47999999999999,22.279999999999998,9.8,21.0,101.4,9.320000000000002,9.0,0.2904,24.6,9.4,47.720000000000006,40.4,0.5398000000000001,14.039999999999997,15.2,60.0,0.4702,28.2,0.4,1,201811100CHI
10,53.15999999999999,20.2,10.2,6.4,104.44000000000001,73.06,34.8,0.48760000000000003,86.6,0.4382,38.0,0.246,20.8,16.6,3.4,250.0,101.0,16.36,7.6,19.0,101.2,7.92,8.0,0.3062,26.6,8.6,45.32,42.4,0.5298,13.4,14.8,60.0,0.48840000000000006,29.4,1.2,59.06,23.2,7.280000000000001,4.2,110.40000000000002,76.22,34.0,0.5612,79.8,0.485,38.8,0.32300000000000006,25.4,20.4,2.8,240.0,111.8,24.380000000000003,9.4,24.8,110.2,5.54,5.4,0.3632,29.0,12.2,52.339999999999996,43.4,0.6064,17.619999999999997,19.6,50.8,0.5234,26.6,1.0,1,201811120CHI
11,60.9,27.8,11.4,6.2,115.62,80.08,34.2,0.568,92.6,0.495,45.6,0.2122,19.6,14.8,2.0,245.0,117.25999999999999,23.3,10.8,20.8,119.4,7.5200000000000005,7.8,0.41579999999999995,38.4,13.4,51.35999999999999,45.0,0.5924,11.86,13.6,54.2,0.5946,32.2,7.2,45.56,17.0,8.24,5.4,103.6,75.6,37.2,0.46580000000000005,89.2,0.42219999999999996,37.6,0.2206,19.8,15.6,5.6,250.0,95.56,15.3,7.6,19.8,98.6,8.5,8.8,0.3008,27.0,7.8,45.36,44.8,0.5032,14.0,16.0,62.2,0.4784,29.8,2.0,0,201811160MIL
12,49.32,18.4,7.18,4.2,106.5,77.72,36.2,0.4678,89.0,0.41879999999999995,37.2,0.185,16.4,13.0,6.4,240.0,94.66000000000001,12.719999999999999,6.2,18.4,96.2,8.42,8.6,0.30779999999999996,27.6,8.8,44.56,42.4,0.5002000000000001,13.16,14.6,61.4,0.4626,28.4,2.2,50.739999999999995,21.2,5.999999999999999,4.0,110.9,77.06,34.6,0.5192,90.8,0.4633999999999999,41.8,0.29500000000000004,26.2,20.8,1.0,245.0,111.02000000000001,27.360000000000003,12.2,20.4,114.4,9.3,9.6,0.3654,33.0,10.0,52.18000000000001,46.8,0.5610000000000002,13.219999999999999,15.6,57.8,0.5542,31.8,4.6,1,201811170CHI
13,53.839999999999996,19.0,6.12,3.4,108.61999999999998,77.53999999999999,33.8,0.4582,87.0,0.40939999999999993,35.6,0.1984,17.2,13.4,4.6,240.0,91.28,12.620000000000001,6.2,19.0,93.2,9.120000000000001,9.4,0.306,26.8,8.6,43.17999999999999,40.0,0.49260000000000004,15.0,16.8,60.2,0.44800000000000006,27.0,1.6,58.31999999999999,23.6,8.440000000000001,5.2,113.8,67.26,28.0,0.5486,84.0,0.48100000000000004,40.4,0.219,18.4,13.8,6.8,240.0,107.3,16.14,6.8,26.6,106.0,9.5,9.4,0.36839999999999995,31.0,11.4,41.71999999999999,34.8,0.5764000000000001,14.060000000000002,15.0,53.0,0.5464,29.0,1.4,1,201811210CHI
14,55.760000000000005,20.6,5.32,2.8,109.92,80.85999999999999,34.2,0.48180000000000006,86.8,0.42780000000000007,37.0,0.2064,17.8,14.8,4.6,240.0,93.9,12.66,6.0,19.0,98.2,9.16,9.6,0.3238,28.2,9.4,45.22,40.2,0.5194,15.98,18.0,58.6,0.47300000000000003,27.6,1.6,53.7,20.2,9.64,5.6,110.7,76.58000000000001,36.2,0.49539999999999995,88.4,0.43199999999999994,37.8,0.25680000000000003,22.0,16.2,3.4,240.0,103.6,23.18,11.4,23.6,102.8,5.819999999999999,5.8,0.3638,32.0,11.0,49.96,47.6,0.5278,13.14,14.8,56.4,0.479,26.8,2.4,1,201811230CHI
15,65.84,25.2,7.779999999999999,4.0,102.76000000000002,77.56,34.0,0.5088,86.6,0.44400000000000006,38.6,0.2202,18.8,15.4,2.2,240.0,106.22,21.28,9.4,18.6,103.8,11.42,11.2,0.34,29.2,11.2,49.260000000000005,43.4,0.5462,13.02,14.2,57.4,0.47520000000000007,27.4,1.6,59.760000000000005,22.0,6.279999999999999,3.4,109.97999999999999,80.03999999999999,34.8,0.47620000000000007,87.8,0.4236,37.0,0.1996,17.4,14.6,4.6,240.0,93.55999999999999,13.940000000000001,6.6,18.4,97.8,8.58,9.0,0.30920000000000003,27.2,9.2,45.94,41.4,0.5134000000000001,15.88,18.0,60.6,0.4614,27.8,1.6,0,201811240MIN
16,63.81999999999999,23.2,6.360000000000001,3.6,110.25999999999999,75.74000000000001,33.6,0.4806,87.2,0.42400000000000004,36.8,0.2548,21.8,17.2,5.4,240.0,96.56,13.86,6.4,19.0,100.6,8.4,8.8,0.3358,29.2,9.8,44.42,40.0,0.5216000000000001,14.3,16.2,58.0,0.4678,27.0,1.8,57.84000000000001,24.4,5.800000000000001,3.4,115.62,78.66,32.6,0.5332,88.6,0.47820000000000007,42.4,0.2926,25.8,20.0,5.4,240.0,116.23999999999998,25.119999999999997,11.4,19.6,114.6,5.02,5.0,0.253,22.4,9.8,50.68,44.0,0.5726,10.34,11.6,66.2,0.4918,32.6,5.2,1,201811260CHI
17,62.46,28.0,6.840000000000001,4.0,107.22,82.04,38.6,0.5622,91.8,0.4894,45.0,0.2644,23.8,17.2,1.2,240.0,116.34,22.919999999999998,9.8,20.0,120.6,6.9799999999999995,7.2,0.46159999999999995,42.2,13.4,53.839999999999996,48.4,0.5884,12.079999999999998,14.0,49.6,0.6369999999999999,31.6,2.8,64.04,23.4,6.74,4.0,108.6,77.74000000000001,34.8,0.48840000000000006,86.4,0.43019999999999997,37.0,0.2516,21.4,17.2,3.0,240.0,98.32000000000001,14.48,6.6,18.4,101.2,8.1,8.4,0.339,29.2,10.0,46.16,41.4,0.5302,14.24,16.0,57.2,0.4742,27.0,1.0,0,201811280MIL
18,56.160000000000004,20.2,5.7,2.4,113.5,75.1,25.6,0.532,71.0,0.49879999999999997,33.4,0.387,25.2,18.8,1.4,197.0,120.16000000000001,29.139999999999997,9.6,20.4,117.2,7.760000000000001,5.4,0.375,28.6,11.0,51.980000000000004,35.2,0.5768,11.14,10.4,42.4,0.6186,22.4,1.6,64.03999999999999,24.8,6.779999999999999,4.0,108.94000000000001,78.67999999999999,36.6,0.5116,87.0,0.4502,39.0,0.268,23.0,18.6,6.4,240.0,105.3,15.52,7.0,19.2,107.2,7.459999999999999,7.6,0.3594,31.2,10.6,48.12,43.6,0.554,12.440000000000001,13.8,55.8,0.5112,28.4,2.0,0,201811300DET
19,57.080000000000005,24.4,9.16,5.4,122.85999999999999,69.2,27.8,0.5566,90.8,0.4704,42.6,0.2676,23.8,18.0,7.6,250.0,121.4,31.439999999999998,14.2,24.8,118.8,7.76,7.6,0.49140000000000006,44.4,15.6,49.4,42.0,0.5878,12.120000000000001,14.0,46.4,0.5913999999999999,27.0,7.4,65.38,24.2,8.58,5.0,108.88,75.94,36.2,0.47400000000000003,88.0,0.4226,37.2,0.2414,21.0,16.6,10.0,240.0,99.8,16.2,7.6,19.4,100.0,6.960000000000001,7.0,0.3464,30.4,9.0,46.42,43.8,0.514,12.1,13.4,57.6,0.4908,28.2,3.0,0,201812010HOU
20,69.36000000000001,28.8,7.1,4.2,103.46,76.1,35.4,0.5229999999999999,88.2,0.4732,41.6,0.2298,20.0,15.4,7.0,240.0,107.32000000000001,21.119999999999997,9.6,20.0,107.2,10.959999999999999,11.0,0.261,23.0,8.6,49.92,45.0,0.5558,14.48,16.4,65.2,0.5037999999999999,33.0,10.2,59.94,22.6,9.120000000000001,5.0,112.5,76.94,35.0,0.48979999999999996,86.8,0.4368,38.0,0.25339999999999996,21.8,16.6,13.8,240.0,101.66,14.639999999999997,6.8,19.2,101.8,7.56,7.6,0.35960000000000003,31.2,9.2,45.440000000000005,41.8,0.5272,11.6,12.6,55.6,0.5168,28.8,4.0,0,201812040IND
21,60.239999999999995,23.4,8.7,4.6,109.8,81.42,34.6,0.4888,89.4,0.4366,39.0,0.18739999999999998,16.6,13.2,14.8,240.0,100.75999999999999,16.619999999999997,8.0,20.0,100.6,7.779999999999999,7.8,0.34419999999999995,30.8,9.4,47.239999999999995,42.6,0.5194000000000001,12.34,13.6,58.6,0.5078,29.6,4.0,60.86,25.6,12.2,7.4,96.33999999999999,78.8,41.0,0.5174000000000001,92.2,0.4598,42.0,0.21300000000000002,19.8,14.6,2.8,240.0,106.82000000000001,23.9,11.4,22.6,109.2,8.559999999999999,8.8,0.3674,34.0,10.6,53.82000000000001,52.4,0.5459999999999999,12.739999999999998,14.6,58.2,0.5438000000000001,31.4,6.2,1,201812070CHI
22,57.220000000000006,21.4,8.58,4.6,114.6,76.14,32.4,0.4814,86.2,0.4348000000000001,37.4,0.1884,16.0,12.0,11.4,240.0,94.58,16.3,7.8,21.6,94.8,8.200000000000001,8.4,0.30779999999999996,26.6,8.0,44.7,40.2,0.5077999999999999,14.8,16.2,59.6,0.49460000000000004,29.4,3.0,59.220000000000006,26.6,7.44,4.2,112.9,76.28,30.6,0.5498,91.8,0.4918,45.2,0.23079999999999998,20.8,15.0,6.8,240.0,115.88000000000002,27.339999999999996,12.2,20.4,116.0,8.36,8.4,0.3014,27.6,10.6,50.56,42.8,0.5741999999999999,11.52,13.2,64.2,0.5368,34.6,7.6,1,201812100CHI
23,59.1,17.0,7.4,3.6,107.04,78.66,29.6,0.4958,70.4,0.4364,29.6,0.1478,12.6,9.4,7.8,197.0,102.5,18.32,7.0,13.8,97.6,5.72,4.6,0.3714,23.6,7.8,48.019999999999996,36.6,0.5189999999999999,11.52,10.6,46.8,0.4742,21.8,7.0,53.120000000000005,19.6,7.340000000000001,3.8,114.4,77.14,32.4,0.4917999999999999,84.2,0.43820000000000003,36.8,0.19,15.8,12.4,7.8,240.0,94.46,16.839999999999996,7.8,21.0,95.0,9.2,9.4,0.33259999999999995,28.0,9.0,45.760000000000005,40.2,0.5214000000000001,16.96,18.6,56.2,0.4984,27.8,2.0,0,201812130ORL
24,55.25999999999999,24.8,8.879999999999999,5.0,102.9,80.72,38.0,0.5656,88.4,0.5105999999999999,45.0,0.2448,21.6,18.8,2.8,240.0,119.74000000000001,22.4,9.2,18.4,118.4,7.32,7.2,0.2594,23.0,9.6,53.52,47.2,0.6054,10.48,11.4,65.4,0.5414,35.4,2.2,56.0,20.2,6.180000000000001,3.4,111.13999999999999,75.74,32.0,0.5037999999999999,80.8,0.44539999999999996,35.8,0.1918,15.0,11.2,8.6,240.0,93.08000000000001,14.5,6.6,21.2,92.2,9.14,9.2,0.3106,25.2,9.4,45.12,38.6,0.5288,18.3,19.6,55.6,0.4782,26.4,2.2,0,201812150SAS
25,54.14,22.6,8.78,5.0,108.2,75.24000000000001,30.6,0.5176000000000001,89.2,0.4648,41.4,0.3226,28.6,19.0,5.4,240.0,107.64000000000001,25.54,12.6,22.4,111.2,10.82,11.2,0.2988,26.6,9.4,48.32000000000001,43.2,0.5466,13.639999999999997,16.2,62.6,0.5227999999999999,32.0,10.0,50.58,18.2,8.52,4.6,112.02000000000001,75.32000000000001,32.0,0.5064,79.2,0.4526,35.8,0.23000000000000004,18.2,13.8,9.2,240.0,96.28000000000002,13.6,5.8,20.6,93.8,10.16,10.0,0.31199999999999994,24.8,8.4,45.120000000000005,37.8,0.538,16.5,17.4,54.4,0.5044000000000001,27.4,2.6,0,201812170OKC
26,49.660000000000004,18.2,9.999999999999998,5.4,107.52000000000001,76.02,31.0,0.4962,81.8,0.4486,36.6,0.199,16.0,12.6,14.0,240.0,97.94,17.560000000000002,7.6,22.6,93.4,10.260000000000002,9.8,0.2854,23.2,7.6,46.720000000000006,38.6,0.5276,15.540000000000001,16.6,58.6,0.4974,29.0,4.0,57.660000000000004,19.6,9.58,5.6,109.01999999999998,83.75999999999999,34.6,0.46659999999999996,84.2,0.40659999999999996,34.0,0.19020000000000004,15.6,11.8,3.0,240.0,93.58,17.24,8.0,19.4,89.8,6.480000000000001,6.2,0.3538,29.8,10.0,48.779999999999994,42.6,0.49560000000000004,14.680000000000001,15.6,54.4,0.44399999999999995,24.0,2.4,1,201812210CHI
27,59.34000000000001,23.0,5.62,3.6,119.66,70.96000000000001,32.6,0.5065999999999999,86.6,0.4488,38.8,0.21680000000000002,18.6,14.0,14.4,240.0,106.9,19.8,9.2,20.2,101.6,7.359999999999999,7.0,0.33199999999999996,28.8,10.0,45.4,41.8,0.5364000000000001,10.16,10.8,57.8,0.4962,28.8,4.8,54.17999999999999,19.6,11.080000000000002,6.0,104.35999999999999,75.85999999999999,32.6,0.4908,81.6,0.44719999999999993,36.4,0.23420000000000002,18.6,13.8,14.0,240.0,100.96,18.160000000000004,8.0,23.4,93.6,9.399999999999999,8.8,0.2572,21.0,7.0,47.260000000000005,40.6,0.5227999999999999,12.08,12.6,60.6,0.4856,29.4,4.0,0,201812230CLE
28,55.7,21.2,10.42,5.8,104.6,77.0,33.4,0.5054000000000001,83.0,0.46160000000000007,38.2,0.22139999999999999,18.0,14.2,14.4,240.0,106.88,22.1,9.2,22.6,97.8,8.88,8.2,0.26280000000000003,21.8,7.2,50.2,42.6,0.5398000000000002,10.679999999999998,11.2,61.2,0.5092,31.0,4.6,62.260000000000005,21.6,9.14,4.2,112.2,79.36,29.0,0.4976,73.2,0.4346,32.8,0.29819999999999997,22.6,17.6,10.4,197.0,109.62,20.74,7.6,17.4,113.2,9.36,8.2,0.3088000000000001,22.6,7.6,49.720000000000006,36.6,0.5434000000000001,9.819999999999999,9.8,50.6,0.4786,25.2,8.4,1,201812260CHI
29,65.1,18.8,5.180000000000001,1.6,117.14000000000001,69.26,22.2,0.522,66.6,0.4734,30.2,0.29,20.6,16.2,16.4,197.0,107.0,18.72,5.4,17.6,112.2,9.8,9.0,0.40440000000000004,27.8,8.4,43.459999999999994,27.6,0.5666,14.860000000000003,13.0,38.8,0.5452,21.8,10.0,58.34000000000001,22.4,8.979999999999999,5.2,108.47999999999999,75.24,33.6,0.5007999999999999,84.8,0.45779999999999993,38.6,0.2062,17.0,12.6,9.8,240.0,104.53999999999999,22.919999999999998,10.0,22.8,97.0,7.459999999999999,7.0,0.24379999999999996,20.6,7.2,49.6,43.6,0.5292,11.1,11.8,64.2,0.492,31.4,3.2,0,201812280WAS
30,51.6,19.0,9.1,5.6,112.1,79.34,31.2,0.4748,90.6,0.4176,37.6,0.2512,22.6,18.4,6.2,240.0,106.1,22.880000000000003,11.2,20.6,103.8,8.459999999999999,8.2,0.3646,33.0,10.2,47.68000000000001,42.4,0.5189999999999999,10.52,11.8,57.6,0.477,27.4,15.4,58.64,22.4,9.1,5.0,104.38,79.4,35.8,0.5058,83.6,0.462,38.4,0.2318,18.8,14.0,10.2,240.0,107.32000000000001,20.72,8.8,20.2,98.0,7.42,6.8,0.24760000000000004,20.6,7.2,51.18,44.6,0.537,9.1,9.2,63.0,0.4986,31.2,3.8,0,201812300TOR
31,57.839999999999996,21.4,7.74,4.4,103.62,76.88,37.2,0.5024,81.4,0.4566,37.0,0.2548,20.4,15.8,15.6,240.0,105.94000000000001,20.24,8.4,19.0,97.2,7.38,6.8,0.2558,20.8,7.4,51.059999999999995,45.6,0.5408000000000001,10.639999999999999,10.8,60.6,0.49079999999999996,29.6,5.8,54.7,17.4,8.0,4.8,113.34,76.12,30.8,0.5035999999999999,69.8,0.39859999999999995,30.6,0.2824,19.4,15.6,4.0,197.0,108.8,25.459999999999997,9.6,16.4,107.2,6.220000000000001,4.0,0.34340000000000004,23.0,7.2,51.260000000000005,40.4,0.5484,13.079999999999998,12.4,46.8,0.45840000000000003,23.4,3.2,1,201901020CHI
32,53.9,20.4,5.4799999999999995,3.2,109.11999999999998,79.11999999999999,34.4,0.49960000000000004,83.6,0.4524,37.6,0.20400000000000001,16.8,13.0,15.6,240.0,103.05999999999999,18.439999999999998,7.6,18.2,96.0,7.9399999999999995,7.4,0.257,21.4,7.8,49.519999999999996,42.0,0.5304,11.319999999999999,11.6,62.2,0.48200000000000004,29.8,5.8,63.54,29.0,11.68,5.6,104.13999999999999,71.22,32.0,0.586,86.6,0.5286,45.6,0.26339999999999997,22.4,16.8,4.8,240.0,119.67999999999999,23.14,9.4,20.6,117.8,11.959999999999999,11.8,0.291,25.2,9.8,48.519999999999996,41.4,0.6117999999999999,12.28,13.6,61.4,0.5816,35.8,8.8,1,201901040CHI
33,62.4,26.4,7.019999999999999,4.8,102.05999999999999,77.7,41.2,0.533,89.4,0.4766,42.4,0.2818,25.0,19.6,3.2,245.0,112.93999999999998,25.139999999999997,11.4,18.0,114.4,6.5200000000000005,6.6,0.32200000000000006,28.8,10.0,53.9,52.6,0.5718,12.820000000000002,14.8,60.6,0.5352,32.4,4.4,53.04,15.2,5.640000000000001,2.4,112.44000000000001,80.24,27.6,0.5044000000000001,68.0,0.496,30.4,0.1894,13.6,10.4,10.6,197.0,102.84,18.52,6.0,13.4,98.0,8.38,6.0,0.2548,16.8,6.4,49.36,33.6,0.533,12.5,10.0,51.2,0.5067999999999999,24.0,4.0,0,201901090POR
