,away_assist_percentage,away_assists,away_block_percentage,away_blocks,away_defensive_rating,away_defensive_rebound_percentage,away_defensive_rebounds,away_effective_field_goal_percentage,away_field_goal_attempts,away_field_goal_percentage,away_field_goals,away_free_throw_attempt_rate,away_free_throw_attempts,away_free_throw_percentage,away_free_throws,away_losses,away_minutes_played,away_offensive_rating,away_offensive_rebound_percentage,away_offensive_rebounds,away_personal_fouls,away_points,away_steal_percentage,away_steals,away_three_point_attempt_rate,away_three_point_field_goal_attempts,away_three_point_field_goal_percentage,away_three_point_field_goals,away_total_rebound_percentage,away_total_rebounds,away_true_shooting_percentage,away_turnover_percentage,away_turnovers,away_two_point_field_goal_attempts,away_two_point_field_goal_percentage,away_two_point_field_goals,away_wins,home_assist_percentage,home_assists,home_block_percentage,home_blocks,home_defensive_rating,home_defensive_rebound_percentage,home_defensive_rebounds,home_effective_field_goal_percentage,home_field_goal_attempts,home_field_goal_percentage,home_field_goals,home_free_throw_attempt_rate,home_free_throw_attempts,home_free_throws,home_losses,home_minutes_played,home_offensive_rating,home_offensive_rebound_percentage,home_offensive_rebounds,home_personal_fouls,home_points,home_steal_percentage,home_steals,home_three_point_attempt_rate,home_three_point_field_goal_attempts,home_three_point_field_goals,home_total_rebound_percentage,home_total_rebounds,home_true_shooting_percentage,home_turnover_percentage,home_turnovers,home_two_point_field_goal_attempts,home_two_point_field_goal_percentage,home_two_point_field_goals,home_wins,pace,winner,winning_abbr
201805230BOS,55.339999999999996,18.0,8.74,4.4,114.82000000000001,79.62,32.0,0.4572,79.8,0.40920000000000006,32.6,0.2868,22.8,0.7245999999999999,16.8,1.8,240.0,95.50000000000001,15.319999999999999,7.0,20.6,89.6,4.66,4.4,0.35500000000000004,28.2,0.2672,7.6,45.68,39.0,0.4992,12.379999999999999,12.6,51.6,0.48980000000000007,25.0,1.2,55.94,21.4,9.120000000000001,4.6,95.50000000000001,84.68,38.0,0.5324,83.6,0.46099999999999997,38.4,0.2792,23.0,19.0,1.2,240.0,114.82000000000001,20.380000000000003,8.2,20.0,107.6,8.34,7.8,0.3768,31.4,11.8,54.32000000000001,46.2,0.5760000000000001,10.260000000000002,10.8,52.2,0.5042,26.6,1.8,93.74,Home,BOS
201805250CLE,56.879999999999995,19.4,8.239999999999998,4.2,116.05999999999999,75.53999999999999,31.0,0.49939999999999996,77.4,0.44000000000000006,34.0,0.2942,22.8,0.6646,15.6,2.2,240.0,99.9,14.74,6.2,21.8,92.8,4.92,4.6,0.3702,28.6,0.3222,9.2,44.839999999999996,37.2,0.5312,13.36,13.4,48.8,0.5128000000000001,24.8,1.8,51.18,19.2,11.7,5.6,99.9,85.26,35.4,0.5216000000000001,84.2,0.4528,38.0,0.2988,24.8,20.4,1.8,240.0,116.05999999999999,24.46,10.0,20.4,107.8,8.86,8.2,0.3582,30.0,11.4,55.160000000000004,45.4,0.5683999999999999,10.14,10.8,54.2,0.4856,26.6,2.2,92.97999999999999,Home,CLE
201805270BOS,57.15999999999999,18.8,8.34,4.0,111.55999999999999,75.72,31.4,0.499,74.6,0.4384,32.6,0.3274,24.4,0.6910000000000001,17.2,2.4,240.0,100.08000000000001,12.239999999999998,5.0,21.8,91.4,4.96,4.6,0.3986,29.4,0.309,9.0,44.82,36.4,0.5367999999999999,13.14,12.8,45.2,0.538,23.6,2.6,51.6,18.0,10.879999999999999,5.2,100.08000000000001,87.76,34.6,0.5002,82.8,0.434,35.8,0.30019999999999997,24.6,19.8,2.6,240.0,111.55999999999999,24.28,10.0,20.8,102.2,8.559999999999999,7.8,0.38260000000000005,31.6,10.8,55.17999999999999,44.6,0.5468,10.22,10.8,51.2,0.48279999999999995,25.0,2.4,91.44,Away,CLE
201710190TOR,59.5,22.0,3.7,2.0,117.2,69.0,29.0,0.472,89.0,0.416,37.0,0.202,18.0,0.889,16.0,1.0,240.0,100.1,21.7,10.0,23.0,100.0,7.0,7.0,0.36,32.0,0.313,10.0,44.3,39.0,0.516,16.4,19.0,57.0,0.474,27.0,0.0,66.7,26.0,7.0,4.0,100.1,78.3,36.0,0.548,83.0,0.47,39.0,0.337,28.0,26.0,0.0,240.0,117.2,31.0,13.0,19.0,117.0,10.0,10.0,0.349,29.0,13.0,55.7,49.0,0.614,15.1,17.0,54.0,0.481,26.0,0.0,99.9,Home,TOR
201710210CHI,62.65,23.5,4.65,2.5,99.05000000000001,75.8,33.5,0.44299999999999995,91.0,0.4125,37.5,0.187,17.0,0.757,13.0,0.5,240.0,95.8,23.799999999999997,12.0,18.5,93.5,7.7,7.5,0.2445,22.0,0.198,5.5,48.15,45.5,0.47550000000000003,13.149999999999999,15.0,69.0,0.4655,32.0,1.0,62.400000000000006,22.0,6.6,4.5,95.8,76.19999999999999,38.0,0.48750000000000004,82.5,0.424,35.0,0.2235,18.5,16.5,0.0,240.0,99.05000000000001,24.2,10.5,17.0,97.0,6.6,6.5,0.345,28.5,10.5,51.85,48.5,0.531,16.6,18.0,54.0,0.4535,24.5,0.0,97.5,Away,SAS
201710240CLE,64.0,25.0,5.333333333333333,2.6666666666666665,109.13333333333334,77.03333333333333,32.666666666666664,0.48666666666666664,90.0,0.434,39.0,0.17400000000000002,15.666666666666666,0.7866666666666666,12.333333333333334,1.3333333333333333,240.0,104.43333333333334,22.7,10.666666666666666,19.0,99.66666666666667,6.233333333333333,6.0,0.288,25.666666666666668,0.3036666666666667,9.333333333333334,48.76666666666667,43.333333333333336,0.5163333333333333,11.700000000000001,13.0,64.33333333333333,0.462,29.666666666666668,0.6666666666666666,63.300000000000004,24.0,6.233333333333333,4.0,104.43333333333334,77.3,35.666666666666664,0.5296666666666666,82.66666666666667,0.45533333333333337,37.666666666666664,0.2373333333333333,19.666666666666668,16.666666666666668,0.0,240.0,109.13333333333334,22.96666666666667,9.666666666666666,16.0,104.33333333333333,6.2,6.0,0.3826666666666667,31.666666666666668,12.333333333333334,51.23333333333333,45.333333333333336,0.568,14.033333333333333,15.0,51.0,0.5023333333333333,25.333333333333332,0.0,95.7,Home,CLE
201710280CHI,65.95,25.75,8.875,4.0,100.65,77.125,34.75,0.49424999999999997,89.5,0.43624999999999997,39.0,0.17025,15.25,0.7685,11.75,1.75,240.0,105.85,23.0,10.75,18.5,100.0,9.024999999999999,8.5,0.3125,27.75,0.32325000000000004,10.25,49.7,45.5,0.52125,11.4,12.5,61.75,0.46675,28.75,1.25,65.65,22.0,7.0,4.25,105.85,77.0,35.5,0.48375,81.5,0.412,33.75,0.242,19.75,16.25,0.0,240.0,100.65,22.875,10.25,16.0,95.5,7.1000000000000005,6.75,0.40549999999999997,33.0,11.75,50.3,45.75,0.52525,15.025,16.0,48.5,0.44999999999999996,22.0,0.0,94.7,Away,OKC
201711010MIA,63.879999999999995,24.6,9.4,4.4,99.98,80.5,37.2,0.48419999999999996,89.4,0.4298,38.4,0.17880000000000001,16.0,0.7412,11.8,2.4,240.0,102.94000000000001,21.1,10.0,18.6,98.2,8.62,8.2,0.313,27.8,0.30860000000000004,9.6,50.339999999999996,47.2,0.5104,11.32,12.4,61.6,0.46840000000000004,28.8,1.2,64.88,21.8,5.6,3.4,102.94000000000001,78.9,37.4,0.48339999999999994,81.8,0.41159999999999997,33.8,0.2394,19.6,16.4,0.0,240.0,99.98,19.5,8.8,16.6,95.8,7.280000000000001,7.0,0.399,32.6,11.8,49.660000000000004,46.2,0.5264,14.16,15.0,49.2,0.4446,22.0,0.0,95.7,Home,MIA
201711030ORL,63.48,24.8,9.44,4.4,94.14000000000001,83.66,39.2,0.5004,88.6,0.4408,39.0,0.1666,14.8,0.7468,10.8,3.2,240.0,105.17999999999999,21.259999999999998,9.8,16.6,99.2,8.5,8.0,0.30920000000000003,27.2,0.3426,10.4,52.64,49.0,0.5236,10.72,11.4,61.4,0.4664,28.6,1.6,64.68,21.2,4.92,3.0,105.17999999999999,78.74,36.4,0.4668,82.4,0.39899999999999997,33.0,0.1836,15.0,11.8,0.0,240.0,94.14000000000001,16.34,7.6,15.0,89.0,6.5600000000000005,6.2,0.41059999999999997,33.8,11.2,47.36,44.0,0.49779999999999996,14.219999999999999,14.8,48.6,0.4464,21.8,0.0,94.58000000000001,Away,CHI
201711040CHI,63.459999999999994,24.4,9.72,4.6,95.42,82.06,41.0,0.5084,87.4,0.4394,38.4,0.1828,16.0,0.7764,12.2,4.2,245.0,105.5,18.2,8.0,15.6,101.0,8.559999999999999,8.2,0.3546,31.0,0.384,12.0,51.7,49.0,0.5357999999999999,11.120000000000001,11.8,56.4,0.4678,26.4,2.2,66.2,17.8,5.46,2.2,105.5,81.8,29.4,0.46319999999999995,67.4,0.43759999999999993,27.6,0.1858,14.2,11.2,0.0,197.0,95.42,17.94,6.0,12.4,91.6,7.860000000000001,5.6,0.4272,29.0,9.8,48.300000000000004,35.4,0.49460000000000004,13.4,11.2,38.4,0.5612,17.8,0.0,94.24,Away,NOP
201711070TOR,63.120000000000005,24.0,9.1,4.4,94.22,82.28,40.6,0.5074,85.8,0.44400000000000006,38.0,0.22319999999999998,19.0,0.7714000000000001,14.6,5.0,245.0,104.78,18.32,8.0,16.2,101.4,9.979999999999999,9.6,0.3522,30.2,0.3568,10.8,51.7,48.6,0.5396,11.82,12.6,55.6,0.4906,27.2,2.6,63.17999999999999,16.6,4.36,1.6,104.78,81.68,29.2,0.465,67.0,0.44259999999999994,27.8,0.192,14.6,11.4,0.0,197.0,94.22,17.72,5.8,14.0,91.6,7.82,5.6,0.3974,26.4,9.2,48.3,35.0,0.4962,14.440000000000001,12.4,40.6,0.552,18.6,0.0,95.12,Home,TOR
201711100CHI,61.31999999999999,23.8,6.1,3.4,96.97999999999999,82.8,41.2,0.5206,85.0,0.45780000000000004,38.8,0.21999999999999997,18.6,0.7452,14.0,5.8,245.0,104.24000000000001,17.119999999999997,7.2,16.2,102.2,8.14,8.0,0.344,29.2,0.3632,10.6,52.05999999999999,48.4,0.55,13.080000000000002,14.0,55.8,0.5072,28.2,3.2,61.620000000000005,18.2,3.6,1.2,104.24000000000001,82.88,28.6,0.48279999999999995,70.0,0.46579999999999994,30.8,0.16019999999999998,12.4,9.6,0.0,197.0,96.97999999999999,17.2,5.6,13.4,95.2,7.9,5.8,0.3606,24.4,8.6,47.94,34.2,0.5065999999999999,13.040000000000001,11.0,45.6,0.5844,22.2,0.0,96.34,Away,IND
201711110SAS,61.2,24.2,5.18,3.0,105.05999999999999,78.84,36.4,0.5317999999999999,84.4,0.47000000000000003,39.6,0.20759999999999995,17.4,0.7418,13.2,6.6,245.0,105.44000000000001,16.86,6.8,15.4,102.8,8.6,8.4,0.33440000000000003,28.2,0.3654,10.4,49.260000000000005,43.2,0.5589999999999999,13.36,14.2,56.2,0.5202,29.2,3.4,62.2,20.6,5.5,2.4,105.44000000000001,83.14,26.8,0.5276,70.4,0.5037999999999999,34.2,0.152,11.8,8.8,0.0,197.0,105.05999999999999,21.16,6.6,12.8,102.4,7.340000000000001,5.2,0.3496,23.6,9.8,50.739999999999995,33.4,0.545,13.379999999999999,11.4,46.8,0.6136,24.4,0.0,95.72,Home,SAS
201711150OKC,62.0,22.8,5.36,3.0,108.38,76.75999999999999,35.0,0.5052000000000001,82.4,0.4452,36.8,0.23279999999999998,19.0,0.7183999999999999,14.2,7.6,245.0,101.14,15.16,6.2,18.2,97.6,8.919999999999998,8.6,0.3436,28.2,0.34459999999999996,9.8,46.94,41.2,0.5368,13.36,14.0,54.2,0.49260000000000004,27.0,3.4,60.6,19.0,5.64,2.4,101.14,84.84,28.0,0.518,67.6,0.4946,32.4,0.24320000000000003,18.2,14.6,0.0,197.0,108.38,23.24,7.4,14.4,104.2,7.660000000000001,5.4,0.3516,22.6,9.4,53.06,35.4,0.5549999999999999,12.86,10.8,45.0,0.6014,23.0,0.0,94.44,Home,OKC
201711170CHI,57.9,22.0,4.659999999999999,2.6,115.1,79.88000000000001,33.0,0.5304,81.2,0.4686,38.2,0.2662,21.4,0.7168,16.0,8.4,240.0,106.12,15.819999999999999,6.2,19.4,102.4,7.760000000000001,7.4,0.3242,26.2,0.3818,10.0,48.38,39.2,0.5626,13.2,13.8,55.0,0.5064,28.2,3.4,58.52,24.0,4.5200000000000005,2.6,106.12,84.17999999999999,33.2,0.5582,84.4,0.48360000000000003,41.0,0.2476,19.8,16.2,0.0,240.0,115.1,20.12,8.2,18.6,110.8,7.4799999999999995,7.2,0.3416,28.6,12.6,51.620000000000005,41.4,0.5958,12.1,12.8,55.8,0.5065999999999999,28.4,0.0,96.1,Home,CHI
201711190PHO,54.42,20.8,4.26,2.4,112.72,79.66,34.2,0.5115999999999999,85.4,0.4518,38.6,0.22399999999999998,18.6,0.6811999999999999,13.2,9.2,240.0,103.2,16.3,7.0,19.0,100.6,6.659999999999999,6.4,0.3228,27.6,0.3726,10.2,48.28,41.2,0.5372,12.6,13.4,57.8,0.48500000000000004,28.4,3.6,62.739999999999995,26.0,5.76,3.4,103.2,83.7,35.0,0.5426,86.0,0.47619999999999996,41.2,0.2378,19.4,15.8,0.0,240.0,112.72,20.34,8.6,17.4,109.6,7.42,7.2,0.3404,29.0,11.4,51.720000000000006,43.6,0.5803999999999999,11.440000000000001,12.2,57.0,0.5184,29.8,0.0,97.1,Home,PHO
201711210LAL,54.08,19.8,4.96,2.6,115.92,78.96000000000001,33.2,0.48319999999999996,87.4,0.426,37.2,0.2294,19.4,0.7022,14.0,10.2,240.0,100.88,18.080000000000002,8.6,19.4,98.4,5.840000000000001,5.6,0.3304,29.0,0.351,10.0,47.519999999999996,41.8,0.5126,11.68,12.6,58.4,0.4584,27.2,3.0,62.54,25.8,6.720000000000001,4.0,100.88,81.92,36.8,0.55,85.4,0.4766,41.0,0.274,22.6,18.2,0.0,240.0,115.92,21.04,8.8,18.0,112.8,6.8,6.6,0.3712,31.6,12.6,52.48,45.6,0.5926,11.360000000000001,12.2,53.8,0.5194,28.4,0.0,97.16,Home,LAL
201711220UTA,53.42,18.4,3.9799999999999995,2.0,112.28,80.4,35.6,0.46399999999999997,85.8,0.4074,35.0,0.2504,20.8,0.7492,15.8,11.0,240.0,98.8,19.2,9.2,20.6,95.6,4.64,4.4,0.33080000000000004,28.6,0.34639999999999993,9.8,49.519999999999996,44.8,0.5024,12.32,13.2,57.2,0.4346,25.2,3.2,61.1,23.8,6.580000000000001,3.8,98.8,80.8,37.0,0.5182,85.6,0.44959999999999994,38.8,0.28060000000000007,23.2,18.8,0.0,240.0,112.28,19.6,8.8,17.8,108.2,7.94,7.6,0.389,33.2,11.8,50.48,45.8,0.5646,10.26,11.0,52.4,0.5076,27.0,0.0,96.26,Home,UTA
201711240GSW,51.4,18.8,3.7400000000000007,2.0,118.97999999999999,81.88000000000001,34.6,0.4638,90.6,0.4088,36.8,0.2274,19.8,0.7358,14.8,11.8,240.0,99.0,21.04,10.6,18.6,98.6,4.4,4.4,0.32619999999999993,30.0,0.3428,10.2,49.660000000000004,45.2,0.49720000000000003,12.120000000000001,13.6,60.6,0.43920000000000003,26.6,3.4,63.14,28.0,9.22,5.6,99.0,78.96000000000001,38.2,0.5688,89.4,0.49380000000000007,44.2,0.22400000000000003,20.0,16.6,0.0,240.0,118.97999999999999,18.12,7.8,17.0,118.4,8.459999999999999,8.4,0.3848,34.4,13.4,50.339999999999996,46.0,0.603,9.680000000000001,10.6,55.0,0.5564,30.8,0.0,99.4,Home,GSW
201711260CHI,53.54,18.8,4.82,2.6,113.84,81.1,36.0,0.4558,89.4,0.3956,35.2,0.2048,17.6,0.748,13.4,11.8,240.0,95.88,18.740000000000002,9.8,18.4,94.6,5.66,5.6,0.3598,32.2,0.3288,10.8,48.54,45.8,0.4896,12.38,13.6,57.2,0.43019999999999997,24.4,4.4,67.24,27.8,9.500000000000002,5.6,95.88,81.26,40.0,0.5366000000000001,89.0,0.4648,41.4,0.2314,20.6,16.8,0.0,240.0,113.84,18.9,8.4,16.0,112.4,8.74,8.6,0.3842,34.2,12.8,51.46,48.4,0.5726,10.02,11.0,54.8,0.519,28.6,0.0,98.6,Away,MIA
201711280CHI,57.17999999999999,19.8,5.9799999999999995,3.2,112.1,81.8,37.8,0.4608,86.6,0.39980000000000004,34.4,0.2298,19.4,0.7671999999999999,15.0,12.4,240.0,96.74,19.82,10.0,16.6,94.4,5.5,5.4,0.35760000000000003,31.0,0.3356,10.6,50.28,47.8,0.4986,13.2,14.4,55.6,0.4326,23.8,5.4,67.24,26.8,10.72,6.2,96.74,80.17999999999999,38.6,0.5254000000000001,90.0,0.4444,40.0,0.2032,18.2,15.0,0.0,240.0,112.1,18.2,8.4,16.8,109.6,10.04,9.8,0.4088,36.8,14.6,49.72,47.0,0.5586,9.540000000000001,10.4,53.2,0.47780000000000006,25.4,0.0,97.58,Away,PHO
201711300DEN,56.31999999999999,20.4,5.92,3.2,114.38,81.61999999999999,36.8,0.4908,84.2,0.4306,36.0,0.24699999999999997,20.4,0.7534,15.4,13.4,240.0,100.64,17.54,8.2,18.2,97.6,5.52,5.4,0.3396,28.6,0.3494,10.2,49.7,45.0,0.5262,12.920000000000002,13.8,55.6,0.46699999999999997,25.8,5.4,66.03999999999999,26.6,10.04,5.8,100.64,82.46,37.0,0.5370000000000001,88.6,0.45599999999999996,40.4,0.2222,19.4,16.0,0.0,240.0,114.38,18.38,8.2,17.4,111.2,10.08,9.8,0.39459999999999995,35.0,14.4,50.3,45.2,0.5714,9.620000000000001,10.4,53.6,0.48580000000000007,26.0,0.0,97.03999999999999,Home,DEN
201712010CHI,58.86,23.2,9.22,5.0,113.12,81.62,36.8,0.523,85.6,0.462,39.2,0.22879999999999998,19.2,0.7405999999999999,14.2,13.8,240.0,106.12,18.2,8.2,17.0,103.0,5.92,5.8,0.3282,28.0,0.36839999999999995,10.4,50.54,45.0,0.5513999999999999,12.120000000000001,13.0,57.6,0.4992,28.8,6.2,68.82,28.0,8.879999999999999,5.2,106.12,81.8,35.6,0.5354,89.4,0.45640000000000003,40.8,0.2068,18.2,14.6,0.0,240.0,113.12,18.380000000000003,8.2,17.6,110.4,9.6,9.4,0.3932,35.2,14.2,49.46,43.8,0.5656,9.780000000000001,10.6,54.2,0.49119999999999997,26.6,0.0,97.34,Away,SAC
201712040CHI,59.06,24.0,9.34,5.0,105.78,81.34,39.6,0.5589999999999999,82.0,0.495,40.6,0.2404,19.6,0.7821999999999999,15.2,12.4,240.0,113.14000000000001,16.2,6.6,16.2,106.8,5.9,5.6,0.3442,28.0,0.36839999999999995,10.4,51.9,46.2,0.5902000000000001,11.1,11.4,54.0,0.5582,30.2,9.0,67.6,25.0,7.6,4.0,113.14000000000001,83.8,33.6,0.49540000000000006,87.6,0.42300000000000004,37.0,0.20459999999999998,17.6,13.2,0.0,240.0,105.78,18.66,9.0,17.8,100.0,8.38,8.0,0.397,34.8,12.8,48.099999999999994,42.6,0.5242,9.98,10.6,52.8,0.46080000000000004,24.2,0.0,94.56,Away,CLE
201712060IND,57.120000000000005,23.8,9.440000000000001,5.0,107.5,80.74,37.8,0.557,83.6,0.4984,41.6,0.21760000000000002,18.2,0.717,13.0,14.6,240.0,113.0,20.84,8.6,16.4,106.0,4.7,4.4,0.3214,26.8,0.36419999999999997,9.8,52.94000000000001,46.4,0.5793999999999999,11.639999999999999,12.2,56.8,0.5624,31.8,7.6,63.2,24.2,8.419999999999998,4.6,113.0,79.16,32.0,0.509,87.2,0.4384,38.2,0.1916,16.4,12.2,0.0,240.0,107.5,19.259999999999998,9.0,17.0,101.0,7.82,7.4,0.40099999999999997,35.0,12.4,47.059999999999995,41.0,0.5346,10.1,10.6,52.2,0.4948,25.8,0.0,93.9,Home,IND
201712080CHO,53.54,23.4,9.940000000000001,5.6,106.46,81.08,39.0,0.5599999999999999,86.0,0.508,43.6,0.2092,18.0,0.7238,13.0,15.8,245.0,112.35999999999999,17.619999999999997,7.2,19.6,109.0,4.76,4.6,0.2888,24.4,0.3574,8.8,51.86,46.2,0.5818000000000001,11.239999999999998,12.0,61.6,0.5714,34.8,6.8,59.98,19.2,8.68,3.2,112.35999999999999,82.38,26.8,0.5012000000000001,70.0,0.43260000000000004,31.2,0.2284,16.0,12.0,0.0,197.0,106.46,18.919999999999998,7.4,14.2,103.4,6.779999999999999,5.4,0.37379999999999997,27.6,9.4,48.14,34.2,0.5324,10.2,9.2,42.4,0.4934,21.8,0.0,95.24000000000001,Away,CHI
201712090CHI,53.8,23.4,9.46,5.4,104.52000000000001,81.96000000000001,38.6,0.5439999999999999,87.8,0.4952,43.4,0.1778,15.6,0.8,12.2,15.0,245.0,110.22,18.540000000000003,7.6,17.6,107.4,5.16,5.0,0.28300000000000003,24.4,0.3408,8.4,52.339999999999996,46.2,0.5686,11.64,12.6,63.4,0.5582,35.0,8.6,61.739999999999995,20.4,9.38,3.8,110.22,81.46000000000001,26.6,0.5062,69.8,0.4434,32.0,0.2098,14.4,10.0,0.0,197.0,104.52000000000001,18.04,6.8,14.2,102.0,7.380000000000001,6.0,0.3602,26.4,8.4,47.660000000000004,33.4,0.5304,10.64,9.6,43.4,0.5162,23.6,0.0,95.66,Home,CHI
201712130CHI,52.34000000000001,22.4,7.859999999999999,5.0,102.03999999999999,82.22,40.2,0.5332,89.0,0.48180000000000006,42.8,0.16019999999999998,14.2,0.8428000000000001,11.4,15.0,245.0,106.94000000000001,16.7,7.0,18.4,106.0,4.68,4.6,0.3066,26.8,0.3342,9.0,51.94,47.2,0.5574000000000001,12.22,13.4,62.2,0.55,33.8,9.8,57.7,18.6,9.760000000000002,4.0,106.94000000000001,83.3,28.0,0.49399999999999994,70.4,0.4382,31.8,0.2262,16.0,11.0,0.0,197.0,102.03999999999999,17.78,7.0,13.8,101.4,7.44,6.2,0.3168,22.6,7.2,48.059999999999995,35.0,0.5204000000000001,10.719999999999999,9.8,47.8,0.49820000000000003,24.6,0.0,97.38000000000001,Home,CHI
201712150MIL,53.28000000000001,22.8,7.019999999999999,4.6,104.16,82.14000000000001,39.2,0.5204000000000001,90.0,0.4756,42.8,0.1996,17.8,0.786,12.8,17.6,245.0,105.4,19.9,8.8,21.0,106.4,4.9799999999999995,5.0,0.269,24.0,0.3348,8.0,52.36,48.0,0.5429999999999999,12.88,14.4,66.0,0.5274,34.8,8.0,57.339999999999996,19.2,9.1,4.0,105.4,80.1,28.2,0.5072000000000001,70.6,0.4516,33.0,0.252,18.2,12.2,0.0,197.0,104.16,17.860000000000003,6.8,15.4,105.0,7.780000000000001,6.6,0.3134,22.4,7.2,47.64,35.0,0.533,10.6,9.8,48.2,0.518,25.8,0.0,98.9,Away,CHI
201712180CHI,57.67999999999999,25.2,7.640000000000001,5.2,105.04,83.16,39.8,0.5264,91.6,0.4784,43.8,0.20059999999999997,18.2,0.8304,13.8,13.6,245.0,106.32000000000001,18.96,8.4,22.6,110.2,6.0,6.2,0.279,25.4,0.3426,8.8,52.48,48.2,0.5526,13.219999999999999,15.2,66.2,0.529,35.0,7.4,58.86,20.4,9.760000000000002,4.4,106.32000000000001,81.03999999999999,28.6,0.5136000000000001,71.6,0.45760000000000006,34.0,0.27040000000000003,20.0,13.8,0.0,197.0,105.04,16.84,6.4,15.8,108.8,7.960000000000001,7.0,0.296,21.2,7.4,47.519999999999996,35.0,0.5424,10.7,10.2,50.4,0.5130000000000001,26.6,0.0,101.66,Home,CHI
201712200CHI,61.24000000000001,25.2,6.0200000000000005,4.0,108.8,81.48,35.6,0.5075999999999999,89.6,0.4600000000000001,41.2,0.20779999999999998,18.4,0.841,14.2,13.8,240.0,104.92,18.9,8.4,20.0,105.2,6.16,6.2,0.3032,27.2,0.313,8.6,50.059999999999995,44.0,0.538,12.6,14.2,62.4,0.522,32.6,8.8,61.96,26.2,9.620000000000001,6.0,104.92,81.1,35.8,0.5374000000000001,87.4,0.4838,42.2,0.24459999999999998,21.2,15.2,0.0,240.0,108.8,18.52,8.0,19.2,109.0,7.960000000000001,8.0,0.3116,27.0,9.4,49.94,43.8,0.5641999999999999,11.040000000000001,12.0,60.4,0.5529999999999999,32.8,0.0,100.3,Home,CHI
201712210CLE,64.08,27.0,5.34,3.6,111.84,81.7,35.2,0.5302,88.4,0.476,42.0,0.2068,18.2,0.791,13.6,15.4,240.0,107.74000000000001,17.939999999999998,7.8,20.4,107.2,6.619999999999999,6.6,0.3234,28.6,0.332,9.6,50.06,43.0,0.5572,12.42,13.8,59.8,0.5442,32.4,8.4,60.52,25.6,8.66,5.2,107.74000000000001,82.06,35.0,0.5434,87.4,0.4838,42.2,0.24219999999999997,21.0,16.4,0.0,240.0,111.84,18.3,7.8,18.2,111.2,8.02,8.0,0.3214,27.8,10.4,49.94,42.8,0.5767999999999999,10.719999999999999,11.6,59.6,0.5433999999999999,31.8,0.0,99.67999999999999,Home,CLE
201712260MIL,64.22,27.4,4.4,2.6,112.32000000000001,82.94,33.0,0.525,90.8,0.471,42.6,0.24,21.8,0.711,15.2,16.8,240.0,110.54,21.32,9.8,20.4,110.2,8.18,8.2,0.3118,28.2,0.34340000000000004,9.8,50.519999999999996,42.8,0.5518,10.52,11.8,62.6,0.5294000000000001,32.8,8.0,62.08,26.0,9.819999999999999,6.2,110.54,78.67999999999999,35.0,0.5538,85.4,0.4896,41.8,0.2548,21.6,17.2,0.0,240.0,112.32000000000001,17.059999999999995,6.8,19.6,111.8,6.640000000000001,6.6,0.3594,30.6,11.0,49.480000000000004,41.8,0.5892000000000001,12.180000000000001,13.2,54.8,0.5656,30.8,0.0,99.78,Away,CHI
201712270CHI,64.16,26.8,6.12,3.6,108.02000000000001,85.28,34.6,0.5038,91.8,0.4548,41.6,0.18719999999999998,17.4,0.718,12.4,16.2,240.0,104.0,18.119999999999997,8.4,18.6,104.6,7.720000000000001,7.8,0.31120000000000003,28.4,0.3054,9.0,49.86,43.0,0.5284,10.6,11.8,63.4,0.5202,32.6,9.8,63.220000000000006,25.8,9.14,5.8,104.0,81.88000000000001,37.4,0.5396,86.0,0.47459999999999997,40.8,0.2222,19.0,15.6,0.0,240.0,108.02000000000001,14.719999999999999,5.8,17.8,108.4,7.160000000000001,7.2,0.34500000000000003,29.6,11.2,50.14,43.2,0.5741999999999999,12.9,14.0,56.4,0.5278,29.6,0.0,100.66,Home,CHI
201712290CHI,60.760000000000005,25.2,6.220000000000001,3.2,110.72,84.02000000000001,33.4,0.4918,92.2,0.4504,41.4,0.19060000000000002,17.8,0.7135999999999999,12.6,19.6,240.0,104.62,18.939999999999998,8.8,17.0,103.0,8.1,8.0,0.28600000000000003,26.2,0.28419999999999995,7.6,49.279999999999994,42.2,0.5174000000000001,9.02,9.8,66.0,0.5182,33.8,13.6,65.36,26.6,7.840000000000001,5.2,104.62,81.06,37.2,0.5522,84.6,0.48019999999999996,40.6,0.21600000000000003,18.2,15.4,0.0,240.0,110.72,15.979999999999999,6.2,18.6,108.8,6.720000000000001,6.6,0.376,31.8,12.2,50.720000000000006,43.4,0.5875999999999999,13.12,14.0,52.8,0.5396000000000001,28.4,0.0,98.58,Home,CHI
201712310WAS,59.04,25.4,6.22,3.2,110.55999999999999,83.75999999999999,34.8,0.5076,92.8,0.46320000000000006,42.8,0.18680000000000002,17.6,0.712,12.4,20.0,240.0,107.4,20.88,9.6,18.4,106.2,8.279999999999998,8.2,0.3014,27.8,0.293,8.2,51.04,44.4,0.5307999999999999,9.48,10.4,65.0,0.5406,34.6,14.0,63.82000000000001,25.8,8.059999999999999,5.2,107.4,79.12,35.8,0.548,85.8,0.47140000000000004,40.4,0.22039999999999998,18.8,15.2,0.0,240.0,110.55999999999999,16.24,6.8,18.8,109.2,6.7,6.6,0.3798,32.6,13.2,48.96,42.6,0.5808,12.819999999999999,13.8,53.2,0.5144,27.2,0.0,99.06,Home,WAS
